anime_id,title,genre
10218,Berserk: Ougon Jidai-hen I - Haou no Tamago,"Action, Military, Adventure, Demons, Supernatural, Fantasy, Seinen"
14837,Dragon Ball Z Movie 14: Kami to Kami,"Action, Adventure, Fantasy, Martial Arts, Shounen, Super Power"
21591,Wasure-boshi,"Music, Fantasy"
678,Shadow Skill: Eigi,"Adventure, Fantasy, Magic, Martial Arts, Super Power, Drama, Shounen"
17979,Kiki to Lala no Papa to Mama ni Aitai,Kids
3761,Wanwan Sanjuushi,"Adventure, Historical"
18629,Taiheiyou ni Kakeru Niji,"Kids, Slice of Life, Drama"
8140,Konchuu Monogatari Minashigo Hutch (1989),"Adventure, Comedy, Drama"
5041,Guin Saga,"Adventure, Fantasy"
6707,Kuroshitsuji II,"Action, Comedy, Demons, Supernatural, Fantasy, Shounen"
37320,Amai Choubatsu: Watashi wa Kanshu Senyou Pet,Ecchi
236,E&#039;s Otherwise,"Adventure, Comedy, Drama, Military, Sci-Fi, Shounen, Supernatural"
31189,Watashi ga Toriko ni Natte Yaru,Hentai
34438,Code Geass: Hangyaku no Lelouch I - Koudou,"Action, Military, Sci-Fi, Super Power, Mecha, School"
1488,Area 88,"Action, Military, Adventure, Drama, Romance"
21891,Natsumi Step!,Music
12623,Egomama,Music
34818,Sakura Internet,Drama
2522,Rakushou! Hyper Doll,"Magic, Adventure, Comedy, Sci-Fi, Shounen"
9515,Highschool of the Dead: Drifters of the Dead,"Ecchi, Comedy, Supernatural"
24873,Juuou Mujin no Fafnir,"Fantasy, Harem, Romance, School"
5984,Ristorante Paradiso,"Drama, Josei, Romance, Slice of Life"
8706,SOS TV Walpurgis Night Fever,"Comedy, Sci-Fi"
7435,Dragon Quest: Dai no Daibouken (1991),"Adventure, Demons, Magic, Fantasy, Shounen"
12191,Smile Precure!,"Action, Fantasy, Magic, Shoujo"
33018,Katsugeki/Touken Ranbu,"Action, Fantasy, Historical, Samurai"
11061,Hunter x Hunter (2011),"Action, Adventure, Super Power, Shounen"
6227,Lovedol: Lovely Idol OVA,"Comedy, Drama, Ecchi, Harem, Music"
23623,Non Non Biyori Repeat,"Comedy, School, Seinen, Slice of Life"
4537,Yagami-kun no Katei no Jijou,Comedy
32983,Natsume Yuujinchou Go,"Slice of Life, Supernatural, Drama, Fantasy, Shoujo"
2180,Slow Step,"Slice of Life, Comedy, Sports, Romance, School, Shoujo"
4497,Kijutsushi x Majutsushi: Osaka Tanteibu no Jikenbo,Hentai
32122,Gintama°: Umai-mono wa Atomawashi ni Suru to Yokodorisareru kara Yappari Saki ni Kue,"Action, Comedy, Historical, Parody, Samurai, Shounen"
17747,Furyou ni Hamerarete Jusei Suru Kyonyuu Okaasan The Animation,Hentai
33028,Danganronpa 3: The End of Kibougamine Gakuen - Zetsubou-hen,"Action, Mystery, Horror, Psychological, School"
29377,Pulsar,"Dementia, Music"
30428,Hikenai Guitar wo Hikundaze,Music
64,Rozen Maiden,"Action, Comedy, Drama, Magic, Seinen"
23779,Akuma to Himegimi,"Comedy, Shoujo"
9667,Super Speed,Music
5682,Phantom: Requiem for the Phantom,"Action, Drama, Seinen, Thriller"
382,Futari Ecchi,"Comedy, Ecchi, Romance, Seinen, Slice of Life"
13373,Kyoto Animation: Hana-hen,Slice of Life
821,Initial D Battle Stage,"Action, Cars, Drama, Seinen, Sports"
7176,Cheburashka Arere?,"Kids, Slice of Life, Comedy"
1726,Devil May Cry,"Action, Demons, Fantasy"
1206,Ihatov Gensou: Kenji no Haru,"Drama, Historical, Slice of Life"
33300,Manga Kotowaja Jiten,"Comedy, Historical"
4095,Chuumon no Ooi Ryouriten (1991),"Horror, Supernatural, Fantasy"
8277,Hyakka Ryouran: Samurai Girls,"Action, Comedy, Ecchi, Harem, Samurai, School"
21681,Hanayamata,"Slice of Life, Comedy, School"
36793,3D Kanojo: Real Girl,"Romance, School, Shoujo"
28211,Harmony,"Sci-Fi, Psychological"
254,Jungle wa Itsumo Hare nochi Guu Deluxe,"Comedy, Slice of Life"
8062,Mai-HiME: Kuro no Mai/Saigo no Bansan,Comedy
32728,Sensou no Tsukurikata,"Kids, Drama"
3950,Injuu Daikessen,Hentai
13185,Juusen Battle Monsuno,"Action, Adventure"
37104,Slow Start: Web Yokoku Movie,Slice of Life
10629,Tibet Inu Monogatari,Adventure
6131,Charady no Joke na Mainichi,Comedy
36451,Still,Music
865,Kikou Senki Dragonar,"Sci-Fi, Adventure, Space, Mecha"
31158,Hetalia: The World Twinkle Specials,"Comedy, Historical, Parody"
36662,Naki no Ryuu: Hiryuu no Shou (1991),"Drama, Game, Seinen"
37509,W&#039;z,"Action, Music"
18723,Soul Reviver,"Action, Seinen, Supernatural"
34643,Kokekkou-san,Kids
30547,Touhou Niji Sousaku Doujin Anime: Musou Kakyou Special,"Magic, Fantasy"
19363,Gin no Saji 2nd Season,"Comedy, School, Shounen, Slice of Life"
35249,Uma Musume: Pretty Derby (TV),Sports
5472,Kokoro Toshokan: Communication Clips,"Comedy, Drama, Slice of Life"
799,Kokoro Toshokan,"Comedy, Drama, Slice of Life"
560,Soukyuu no Fafner: Right of Left - Single Program,"Action, Drama, Mecha, Military, Sci-Fi"
4567,Armageddon,"Action, Adventure, Sci-Fi"
37370,The Perfect World,Music
2072,Idol Project,"Adventure, Comedy, Music"
30952,New Initial D Movie: Legend 3 - Mugen,"Cars, Seinen, Sports"
1124,Seikai no Danshou: Tanjou,"Military, Romance, Sci-Fi, Space"
36702,Shingeki no Kyojin Movie 3: Kakusei no Houkou,"Action, Super Power, Drama, Fantasy, Shounen"
29703,Ikoku na Retro,Hentai
2171,Detective Conan Movie 11: Jolly Roger in the Deep Azure,"Adventure, Police, Comedy, Mystery, Shounen"
6337,Hitoriga The Animation,Hentai
29953,Phantasm,"Dementia, Music"
34498,"Uchiage Hanabi, Shita kara Miru ka? Yoko kara Miru ka?",Drama
29623,Jiaoao de Jiangjun,Drama
8415,Oi! Ryouma,"Adventure, Drama, Historical"
36666,An Ling Yu Shi Di Qi,"Adventure, Kids, Sci-Fi"
35171,Appare! Momotarou no Koutsuu Anzen,"Fantasy, Kids"
1837,Sumeba Miyako no Cosmos-sou Suttoko Taisen Dokkoida,"Action, Sci-Fi, Adventure, Comedy, Parody, Shounen"
23299,Pokemon Best Wishes! Season 2: Decolora Adventure - Iris vs. Ibuki! Dragon Master e no Michi!!,"Action, Adventure, Comedy, Fantasy, Kids"
8769,Ore no Imouto ga Konnani Kawaii Wake ga Nai,"Slice of Life, Comedy"
4124,Futari wa Precure: Splash☆Star Movie - Tick Tack Kiki Ippatsu!,"Magic, Fantasy, Kids, Shoujo"
24457,Houkago no Ouji-sama,"Comedy, School, Shounen, Sports"
11421,Iruka to Shounen,"Adventure, Kids"
1562,Yamato Nadeshiko Shichihenge♥,"Comedy, Shoujo"
5551,Shirouto Kurabu,Hentai
3723,Koala Boy Kokki,Comedy
2342,Shin Choujin Densetsu Urotsukidouji Mataiden,"Fantasy, Hentai, Demons, Horror, Sci-Fi"
880,Aa! Megami-sama!: Sorezore no Tsubasa,"Comedy, Magic, Romance, Seinen, Supernatural"
35889,Hakata Tonkotsu Ramens,Action
1469,Monster Farm: Enbanseki no Himitsu,"Action, Adventure, Comedy, Fantasy"
2155,Kono Aozora ni Yakusoku wo: Youkoso Tsugumi Ryou e,"Harem, Romance, School"
35403,Manga Revue Haru,Kids
3429,Blame! Special,"Mecha, Sci-Fi"
7639,Shounen Santa no Daibouken!,"Adventure, Fantasy, Shounen"
22831,Abarenbou Rikishi!! Matsutarou,"Sports, Seinen"
19391,Shingeki no Kyojin Picture Drama,"Parody, Comedy"
29989,Kaze no Kokyuu: Animation ni Yoru Oufuku Shokan,Dementia
37467,Usagi no Matthew,Slice of Life
4554,Dokkiri Doctor,"Comedy, Slice of Life"
29944,Kuchao,Dementia
9832,Katte ni Shirokuma,Comedy
733,Kizuna,"Romance, Drama, Yaoi"
2394,Ma ga Ochiru Yoru,Hentai
31747,Oshiri Kajiri Mushi (TV) 4th Season,"Comedy, Kids"
5162,Minami-ke Okaeri,"Slice of Life, Comedy, School"
20025,Itazura Tenshi Chippo-chan,"Comedy, Kids"
37651,Fate/Extra: Last Encore - Irusterias Tendouron,"Action, Magic, Fantasy"
3737,Usavich,"Adventure, Comedy"
2281,Jikuu Tantei Genshi-kun,"Adventure, Comedy, Fantasy, Mystery, Sci-Fi, Shounen"
19255,Hyakka Ryouran: Samurai Bride Specials,"Ecchi, Comedy"
4318,Ryuu Seiki,"Action, Fantasy, Demons, Sci-Fi"
2838,Toushin Toshi II,"Adventure, Fantasy, Hentai, Romance"
36520,Pikotarou no Lullaby Lullaby,Comedy
4391,Saru Masamune,"Adventure, Military"
2264,Jungle Taitei Movie (1997),"Adventure, Fantasy"
17624,Omakase Scrappers,"Adventure, Comedy, Sci-Fi"
8241,Rio: Rainbow Gate!,"Game, Comedy, Ecchi"
21771,Romantica Clock,Shoujo
31165,Meiji x Kokosake & anohana Receipt Oubo Campaign,Drama
1925,Urusei Yatsura Movie 6: Itsudatte My Darling,"Action, Sci-Fi, Adventure, Comedy, Drama, Romance"
31387,Aru Hi Inu no Kuni kara Tegami ga Kite,"Drama, Shoujo"
10384,Sono Hanabira ni Kuchizuke wo: Reo x Mai Diaries,"Comedy, Romance, School, Shoujo Ai"
14995,JK to Ero Giin Sensei,Hentai
3895,Pikkoman no Kichikumichi: Mayonaka no Milk Party,Hentai
5163,Code Geass: Hangyaku no Lelouch R2 Picture Drama,"Comedy, Ecchi, Slice of Life"
9274,Chou Seimeitai Transformers Beast Wars Metals: Convoy Daihenshin!,"Action, Mecha, Sci-Fi, Super Power"
23065,Kaidan,Supernatural
32755,Gregorio,Music
6015,Megami Tantei Vinus File,Hentai
19009,Puyo Puyo: Madou Monogatari,"Comedy, Fantasy"
23837,Meisou! Underworld,"Action, Supernatural, Thriller"
32377,Azure Nihon Data Center,Action
11299,Keroro Gunsou: KeroZero Shupattsudayo! Zeninshuugou!,"Action, Adventure, Comedy, Mecha, Shounen, Space"
9548,Alps no Shoujo Heidi: Alm no Yama-hen,"Slice of Life, Historical, Drama"
32380,Kono Subarashii Sekai ni Shukufuku wo! OVA,"Adventure, Comedy, Supernatural, Magic, Fantasy"
9806,Qin Shi Ming Yue: Bai Bu Fei Jian,"Action, Historical, Martial Arts, Fantasy"
4024,Sanrio Anime Sekai Meisaku Gekijou,"Adventure, Fantasy, Kids"
12695,Tight-rope,"Romance, Shounen Ai"
30096,Lao Fu Zi Shui Hu Chuan,"Comedy, Historical, Seinen"
1752,Di Gi Charat: Hoshi no Tabi,Comedy
10718,Soliton no Akuma,"Military, Drama, Sci-Fi"
1744,Wagamama☆Fairy Mirumo de Pon!,"Kids, Adventure, Fantasy, Magic, Comedy, Romance, School, Drama, Shoujo"
32593,The Snack World,"Adventure, Comedy, Kids, Fantasy"
36272,Manichi ga Tsurai Kimochi Wakarimasu ka: Yurusenai! Net Ijime,Kids
33051,Mobile Suit Gundam: Iron-Blooded Orphans 2nd Season,"Action, Drama, Mecha, Sci-Fi, Space"
30144,Nyuru Nyuru!! Kakusen-kun 2nd Season,Comedy
13639,Hi no Youjin,"Historical, Slice of Life"
835,Sister Princess: Re Pure,"Drama, Romance"
8751,Kaijuu no Ballad,"Music, Comedy, Fantasy"
10701,Ulysses 31 Pilot,"Action, Adventure, Sci-Fi, Space"
1772,Seishoujo Kantai Virgin Fleet,"Fantasy, Military, School, Sci-Fi"
831,Chicchana Yukitsukai Sugar,"Comedy, Fantasy, Slice of Life"
1609,Mai-Otome Zwei,"Action, Magic"
1910,Master Keaton OVA,"Adventure, Mystery"
29738,Konchuu Monogatari Tentoumu Chu! to Mitsubachi Hatsu Chu!,Music
33843,Matsubara-kun: Mackie E no Ouen Message,Comedy
17955,Hello Kitty no Nemureru Mori no Bijo,"Kids, Fantasy"
6172,Layton Kyouju to Eien no Utahime,Mystery
11569,Precure All Stars DX the Dance Live♥: Miracle Dance Stage e Youkoso,"Fantasy, Magic, Music, Shoujo"
20125,Tobidase! Machine Hiryuu,"Cars, Comedy, Parody, Shounen"
2463,Shounan Bakusouzoku,"Action, Comedy, Shounen"
21969,Sore Ike! Anpanman: Yumeneko no Kuni no Nyanii,"Comedy, Fantasy, Kids"
3115,Toki no Tabibito: Time Stranger,"Action, Adventure, Romance, Sci-Fi"
15219,.hack//Versus: The Thanatos Report,"Action, Game, Sci-Fi"
1450,Brigadoon: Marin to Melan,"Adventure, Comedy, Drama, Mecha, Sci-Fi"
24377,Spocon!,Hentai
16964,Inazuma Eleven Go: TCG CM NG-shuu,Comedy
13807,Corpse Party: Missing Footage,"Horror, School"
9999,One Piece 3D: Mugiwara Chase,"Action, Adventure, Comedy, Fantasy, Shounen"
13253,Blossom,Music
10705,Yasai no Yousei: N.Y.Salad,Kids
31587,Kojin Toshi,Dementia
34037,Kitakaze no Kureta Table-kake,"Fantasy, Historical"
4907,Daikyouryuu Jidai,Sci-Fi
4921,Ramayana: The Legend of Prince Rama,Adventure
13431,Himitsukessha Taka no Tsume NEO,"Comedy, Parody, Super Power"
13165,Paboo & Mojies,Kids
1122,Pokemon Advanced Generation: Rekkuu no Houmonsha Deoxys,"Action, Adventure, Comedy, Fantasy, Kids, Sci-Fi"
16726,gdgd Fairies 2,"Comedy, Fantasy"
19233,Around,Slice of Life
2224,Hikari no Densetsu,"Music, Romance, Shoujo, Sports"
34186,Tsuki to Azarashi,Kids
26023,Haiyore! Nyaruko-san F,"Sci-Fi, Comedy, Parody, Romance"
3464,Kemeko Deluxe!,"Action, Comedy, Ecchi, Romance, School, Sci-Fi, Shounen"
8132,Chou Deneiban SD Gundam Sangokuden Brave Battle Warriors,"Action, Mecha, Historical"
17949,The Everlasting Guilty Crown,Music
33183,Mahoutsukai Precure! Movie: Kiseki no Henshin! Cure Mofurun!,"Action, Slice of Life, Magic, Fantasy, School, Shoujo"
16377,Peeping Life: The Perfect Extension,"Slice of Life, Comedy"
4050,Kouchuu Ouja Mushiking: Mori no Tami no Densetsu,Fantasy
798,Yomigaeru Sora: Rescue Wings,"Drama, Military, Seinen"
32854,Fr/day Night,"Comedy, Music"
24785,Awate Tokoya,Music
11793,"Tamayura: Hitotose - Attakai Kaze no Omoide, Nanode","Comedy, Drama, Slice of Life"
5587,Shin Reyon Densetsu: Mou Hitori no Flair,Hentai
16035,Karneval (TV),"Action, Fantasy, Josei, Mystery, Sci-Fi"
2947,Ojamajo Doremi Sharp Movie,"Kids, Magic, Shoujo"
26085,Military!,"Ecchi, Slice of Life, Comedy, Military, Seinen"
29933,MTV Japan Station ID,Music
10420,Gakuen 3,Hentai
37115,Taka no Tsume 7: Joou Heika no Jobuubu,"Comedy, Parody, Super Power"
15611,Cardfight!! Vanguard: Link Joker-hen,"Action, Adventure, Demons, Game, Shounen"
7495,Nonki na Tou-san Ryuuguu Mairi,Supernatural
780,Detective Conan Movie 02: The Fourteenth Target,"Adventure, Mystery, Comedy, Police, Shounen"
25567,DRAMAtical Murder OVA: Data_xx_Transitory,"Psychological, Drama, Sci-Fi, Shounen Ai"
12445,Tasogare Otome x Amnesia,"Horror, Mystery, Romance, School, Shounen, Supernatural"
35473,Yuuki Yuuna wa Yuushabu Shozoku 3,"Slice of Life, Comedy, Magic, Fantasy"
35370,Teekyuu 9,"Comedy, Sports"
7843,Kiekaketa Monogataritachi no Tame ni,Dementia
28913,Hidamari Sketch x 365 Recap,"Slice of Life, Comedy, School"
242,Gokusen,"Slice of Life, Comedy, Drama, School, Josei"
1454,Kemonozume,"Action, Horror, Demons, Supernatural, Romance"
10905,Ikoku Meiro no Croisée Picture Drama,"Historical, Seinen, Slice of Life"
23831,Mahou Shoujo Madoka★Magica Movie 3: Hangyaku no Monogatari - Magica Quartet x Nisioisin,Comedy
22157,Yasashii Kinyoubi,Dementia
17493,Ashita Genki ni Nare!: Hanbun no Satsumaimo,Drama
2717,Ginga Tetsudou Monogatari: Eien e no Bunkiten,"Action, Adventure, Space, Drama, Sci-Fi"
1686,Bleach Movie 1: Memories of Nobody,"Action, Adventure, Super Power"
2091,Oshare Kozou wa Hanamaru,"Romance, Shoujo"
4490,Soap no Moko-chan,Hentai
10407,Shimanchu MiRiKa,Slice of Life
33743,Fuuka,"Drama, Ecchi, Music, Romance, School, Shounen"
35667,Ame no Ten Ten,Music
9834,Level E,"Sci-Fi, Comedy, Shounen"
2739,Highschool Aurabuster: Hikari no Mezame,"Drama, Fantasy, Super Power"
33769,Imouto to Sono Yuujin ga Ero Sugite Ore no Kokan ga Yabai,Hentai
28433,Baymax,"Slice of Life, Music, Drama, Sci-Fi"
10901,Aoi Hitomi no Onnanoko no Ohanashi,"Drama, Historical"
6759,Cynical Hysterie Hour: Trip Coaster,"Comedy, Slice of Life"
7446,Karo to Piyobupt: Sandwich,Comedy
3922,Reiju Gakuen,"School, Hentai"
34323,Hi☆sCoool! SeHa Girls Special,"Comedy, Game, School, Sports"
30556,Funassyi to Yukaina Kyoudai,"Comedy, Kids"
2732,Baby Baachan,"Comedy, Drama"
36519,Koikishi Purely☆Kiss The Animation: Special Edition,Romance
33248,K: Seven Stories Movie 1 - R:B - Blaze,"Action, Drama, Super Power, Supernatural"
3016,Ginga Eiyuu Densetsu: Arata Naru Tatakai no Overture,"Action, Space, Military, Drama, Sci-Fi"
6336,Mobile Suit Gundam Unicorn,"Action, Drama, Mecha, Military, Sci-Fi, Space"
11465,Tsuma no Haha Sayuri,Hentai
33820,Ao Oni The Animation (Movie),"Mystery, Horror"
16480,Ojarumaru Yakusoku no Natsu Ojaru to Semira Movie,"Adventure, Comedy, Fantasy"
22181,Shunga,Dementia
19383,Yami Shibai,"Dementia, Horror, Demons, Supernatural"
33985,Bloodivores,"Action, Supernatural, Vampire"
139,Hunter x Hunter: Greed Island Final,"Action, Adventure, Shounen, Super Power"
16009,Kamisama no Inai Nichiyoubi,"Fantasy, Mystery"
12471,Eureka Seven AO,"Action, Adventure, Drama, Mecha, Sci-Fi"
3448,Mad★Bull 34,"Action, Police"
956,Daikuu Maryuu Gaiking,"Adventure, Mecha, Sci-Fi, Shounen"
8492,Kikansha Yaemon,"Fantasy, Kids"
1366,Detective Conan Movie 07: Crossroad in the Ancient Capital,"Adventure, Mystery, Comedy, Police, Shounen"
22329,Daisougen to Hakuba,"Adventure, Historical"
4536,Muteki Robo Trider G7,"Comedy, Mecha, Sci-Fi, Space"
34595,"""Parade"" de Satie","Music, Dementia"
7655,Major S6,"Comedy, Drama, Sports"
37528,Decadence: Remix,"Military, Music"
877,Nana,"Music, Slice of Life, Comedy, Drama, Romance, Shoujo"
6246,Black Jack: Sora kara Kita Kodomo,Drama
32083,Luck & Logic,"Action, Fantasy"
28955,Columbos,"Police, Drama, Mystery"
36920,Black Shout,Music
1999,Sakura Taisen: Sumire,"Adventure, Drama, Mecha, Sci-Fi, Shounen"
13427,PES: Peace Eco Smile,"Slice of Life, Space"
370,Burn Up Excess,"Action, Adventure, Comedy, Ecchi, Police, Sci-Fi, Shounen"
1429,Lupin III: Nusumareta Lupin,"Action, Adventure, Mystery, Comedy, Seinen"
35478,Neko no Robu,"Comedy, Slice of Life"
30335,Portrait,Dementia
37106,Kori no Koe,Music
31585,Henkei Sakuhin Dai 2-ban,Dementia
32625,Okusama ga Seitokaichou! OVA: Okusama Gekijou,"Comedy, Shounen"
10463,Exper Zenon,"Action, Sci-Fi"
3028,Cluster Edge Specials,"Action, Fantasy, Military, Sci-Fi"
8966,Tottoko Hamtarou OVA 4: Hamuchanzu no Mezase! Hamuhamu Kin Medal - Hashire! Hashire! Daisakusen,"Adventure, Comedy, Kids"
399,Seikai no Senki Special,"Action, Military, Romance, Sci-Fi, Space"
30667,Mou Hitotsu no Nijiiro Toshi,Dementia
1774,HeatGuy J Special,"Action, Adventure, Mecha, Police, Sci-Fi"
3889,Junk Boy,"Comedy, Romance, Ecchi"
8786,Inakappe Taishou,"Comedy, Sports"
1161,Maze☆Bakunetsu Jikuu (TV),"Adventure, Comedy, Fantasy, Mecha, Shounen"
9167,Shukufuku no Campanella Specials,Ecchi
10923,Tantei Opera Milky Holmes: Summer Special,"Comedy, Mystery, Super Power"
28237,MapleStory Special,"Action, Comedy, Kids, Fantasy"
2559,Romeo no Aoi Sora,"Adventure, Drama, Historical, Slice of Life"
37127,Saimin☆Gakuen,Hentai
2722,Crusher Joe,"Action, Sci-Fi, Adventure, Space"
33255,Saiki Kusuo no Ψ-nan (TV),"Slice of Life, Comedy, Supernatural, School, Shounen"
21395,Crayon Shin-chan Movie 22: Gachinko! Gyakushuu no Robo To-chan,"Sci-Fi, Comedy, Seinen"
32275,Nar Doma Special,Comedy
683,Otogi Story Tenshi no Shippo Specials,"Comedy, Fantasy, Magic, Romance"
28927,Owari no Seraph: Nagoya Kessen-hen,"Action, Military, Supernatural, Drama, Vampire, Shounen"
17249,Pretty Rhythm: Rainbow Live,"Slice of Life, Sports, Music, Shoujo"
29651,Ikedaya Soudou,"Samurai, Historical, Drama"
6954,Kara no Kyoukai 8: Shuushou,Mystery
1761,Golgo 13: Queen Bee,"Action, Adventure, Military, Drama, Seinen"
5909,Seitokai no Ichizon,"Harem, Comedy, Parody, School"
34612,Saiki Kusuo no Ψ-nan (TV) 2,"Slice of Life, Comedy, Supernatural, School, Shounen"
1565,Pokemon Diamond & Pearl,"Action, Adventure, Comedy, Fantasy, Kids"
8407,Sora no Otoshimono: Forte,"Comedy, Ecchi, Harem, Romance, Sci-Fi, Shounen, Supernatural"
22469,Minihams no Kekkon Song,"Kids, Music"
36825,Pokemon Diamond & Pearl: Clip Show,"Action, Adventure, Comedy, Fantasy, Kids"
8999,Origami Warriors,"Action, Adventure"
2164,Dennou Coil,"Adventure, Comedy, Drama, Mystery, Sci-Fi"
646,Haunted Junction,"Comedy, Supernatural, School, Shounen"
33079,Meikyoku to Dai Sakkyokka Monogatari,"Historical, Music"
28685,Tough Guy!,"Action, Comedy"
9849,Akina to Onsen de H Shiyo!,Hentai
5558,Auction: Bijo Dorei,Hentai
18269,Ujusonyeon Kaesi,"Action, Adventure, Sci-Fi, Shounen"
16570,Agigongryong Doolie (Movie),Kids
1216,Boku wa Konomama Kaeranai,"Drama, Romance, Shounen Ai"
3091,xxxHOLiC Kei,"Mystery, Comedy, Psychological, Supernatural, Drama"
1846,Princess Nine: Kisaragi Joshikou Yakyuubu,"Sports, Romance, Drama"
11763,Sekai de Ichiban Tsuyoku Naritai!,"Action, Ecchi, Sports"
7861,Versailles no Bara to Onna-tachi,"Historical, Drama, Shoujo"
6150,Hong Xing Xiao Yong Shi,"Historical, Kids, Slice of Life"
35611,FunaQ: Funassyi to Soutai-kun,Slice of Life
1026,Yakumo Tatsu,"Adventure, Supernatural, Historical, Horror, Shoujo"
8183,Bouken Korobokkuru,Adventure
18937,Hakken Taiken Daisuki! Shimajirou,"Adventure, Comedy, Fantasy, Kids, Magic"
801,Ghost in the Shell: Stand Alone Complex 2nd GIG,"Action, Military, Sci-Fi, Mystery, Police, Mecha, Seinen"
33914,Nineko Gelée,"Fantasy, Music"
6112,Shin Koihime†Musou,"Comedy, Ecchi, Fantasy, Historical"
33286,Strike the Blood II,"Action, Supernatural, Ecchi, Vampire, Fantasy"
20175,Gamba to Kawauso no Bouken,"Kids, Adventure"
29829,Tamayura: Sotsugyou Shashin Part 2 - Hibiki,"Comedy, Drama, Slice of Life"
21671,Keroro,"Comedy, Sci-Fi, Shounen"
2651,Doraemon: Doraemon Comes Back (Movie),"Comedy, Kids, Fantasy"
25963,Backkom Meogeujan Yeohaeng,"Magic, Adventure, Comedy, Kids"
29207,Jeremy no Ki,"Drama, Fantasy, Kids"
36447,Lord of Vermilion IV,"Fantasy, Game"
2985,Majin Tantei Nougami Neuro,"Mystery, Comedy, Demons, Supernatural, Shounen"
3519,Garakuta-doori no Stain,Comedy
24181,3-Nen C-Gumi 14-Ban Kubozono Chiyoko no Nyuukaku,"Music, School"
5678,Kobato.,"Comedy, Drama, Romance, Fantasy"
1283,Choujuu Densetsu Gestalt,"Adventure, Comedy, Fantasy"
1044,Taiyou no Ouji: Horus no Daibouken,"Adventure, Drama, Magic"
